0,1620434697.851316,1620434697.852297
1,1620434697.852370,1620434697.853307
2,1620434697.854026,1620434697.854924
3,1620434697.855179,1620434697.855601
4,1620434697.855878,1620434697.856369
5,1620434697.856501,1620434697.856885
6,1620434697.857090,1620434697.857487
7,1620434697.857755,1620434697.858203
8,1620434697.858312,1620434697.858685
9,1620434697.858919,1620434697.859281
10,1620434697.859493,1620434697.859907
11,1620434697.860120,1620434697.860508
12,1620434697.860625,1620434697.860967
13,1620434697.861270,1620434697.861523
14,1620434697.861825,1620434697.862130
15,1620434697.862596,1620434697.862993
16,1620434697.863092,1620434697.863245
17,1620434697.863393,1620434697.863577
18,1620434697.863912,1620434697.864093
19,1620434697.864187,1620434697.864290
20,1620434697.864364,1620434697.864457
21,1620434697.864605,1620434697.864699
22,1620434697.864898,1620434697.864996
23,1620434697.865175,1620434697.865291
24,1620434697.865390,1620434697.865485
25,1620434697.865576,1620434697.865669
26,1620434697.865815,1620434697.865907
27,1620434697.866101,1620434697.866259
28,1620434697.866443,1620434697.866548
29,1620434697.866630,1620434697.866725
30,1620434697.866973,1620434697.867085
31,1620434697.867163,1620434697.867258
32,1620434697.867416,1620434697.867513
33,1620434697.867690,1620434697.867797
34,1620434697.867917,1620434697.868012
35,1620434697.868126,1620434697.868217
36,1620434697.868332,1620434697.868423
37,1620434697.868627,1620434697.868716
38,1620434697.868871,1620434697.868959
39,1620434697.869079,1620434697.869174
40,1620434697.869328,1620434697.869428
41,1620434697.869599,1620434697.869696
42,1620434697.869842,1620434697.869938
43,1620434697.870081,1620434697.870197
44,1620434697.870375,1620434697.870509
45,1620434697.870587,1620434697.870682
46,1620434697.870879,1620434697.871078
47,1620434697.871223,1620434697.871391
48,1620434697.871550,1620434697.871786
49,1620434697.871823,1620434697.872038
50,1620434697.872166,1620434697.872380
51,1620434697.872497,1620434697.872611
52,1620434697.872673,1620434697.872775
53,1620434697.872884,1620434697.872989
54,1620434697.873194,1620434697.873293
55,1620434697.873441,1620434697.873540
56,1620434697.873681,1620434697.873811
57,1620434697.873956,1620434697.874188
58,1620434697.874306,1620434697.874492
59,1620434697.874541,1620434697.874637
60,1620434697.874814,1620434697.874954
61,1620434697.875012,1620434697.875102
62,1620434697.875253,1620434697.875349
63,1620434697.875496,1620434697.875632
64,1620434697.875737,1620434697.875887
65,1620434697.876011,1620434697.876218
66,1620434697.876334,1620434697.876478
67,1620434697.876534,1620434697.876629
68,1620434697.876779,1620434697.876874
69,1620434697.877024,1620434697.877118
70,1620434697.877266,1620434697.877392
71,1620434697.877543,1620434697.877674
72,1620434697.877780,1620434697.877900
73,1620434697.878022,1620434697.878146
74,1620434697.878236,1620434697.878328
75,1620434697.878489,1620434697.878602
76,1620434697.878820,1620434697.878967
77,1620434697.879078,1620434697.879225
78,1620434697.879436,1620434697.879619
79,1620434697.879710,1620434697.879803
80,1620434697.879959,1620434697.880054
81,1620434697.880210,1620434697.880406
82,1620434697.880597,1620434697.880740
83,1620434697.880891,1620434697.881031
84,1620434697.881244,1620434697.881388
85,1620434697.881595,1620434697.881739
86,1620434697.881902,1620434697.882069
87,1620434697.882208,1620434697.882405
88,1620434697.882562,1620434697.882654
89,1620434697.882804,1620434697.882930
90,1620434697.883077,1620434697.883189
91,1620434697.883331,1620434697.883479
92,1620434697.883614,1620434697.883779
93,1620434697.883949,1620434697.884082
94,1620434697.884266,1620434697.884405
95,1620434697.884666,1620434697.884796
96,1620434697.884984,1620434697.885113
97,1620434697.885298,1620434697.885429
98,1620434697.885607,1620434697.885743
99,1620434697.885921,1620434697.886089
100,1620434697.886332,1620434697.886572
101,1620434697.886613,1620434697.886735
102,1620434697.886982,1620434697.887166
103,1620434697.887266,1620434697.887438
104,1620434697.887587,1620434697.887740
105,1620434697.887858,1620434697.887956
106,1620434697.888101,1620434697.888202
107,1620434697.888349,1620434697.888451
108,1620434697.888597,1620434697.888697
109,1620434697.888842,1620434697.888940
110,1620434697.889087,1620434697.889187
111,1620434697.889333,1620434697.889434
112,1620434697.889579,1620434697.889680
113,1620434697.889891,1620434697.890106
114,1620434697.890185,1620434697.890285
115,1620434697.890436,1620434697.890537
116,1620434697.890685,1620434697.890847
117,1620434697.891064,1620434697.891270
118,1620434697.891411,1620434697.891534
119,1620434697.891646,1620434697.891749
120,1620434697.891891,1620434697.891993
121,1620434697.892137,1620434697.892239
122,1620434697.892389,1620434697.892490
123,1620434697.892636,1620434697.892736
124,1620434697.892883,1620434697.892984
125,1620434697.893129,1620434697.893228
126,1620434697.893374,1620434697.893473
127,1620434697.893621,1620434697.893721
128,1620434697.893926,1620434697.894142
129,1620434697.894225,1620434697.894325
130,1620434697.894472,1620434697.894572
131,1620434697.894719,1620434697.894890
132,1620434697.895118,1620434697.895328
133,1620434697.895468,1620434697.895590
134,1620434697.895715,1620434697.895816
135,1620434697.895974,1620434697.896075
136,1620434697.896223,1620434697.896323
137,1620434697.896546,1620434697.896646
138,1620434697.896797,1620434697.896893
139,1620434697.897042,1620434697.897142
140,1620434697.897289,1620434697.897388
141,1620434697.897536,1620434697.897638
142,1620434697.897783,1620434697.897988
143,1620434697.898147,1620434697.898298
144,1620434697.898416,1620434697.898533
145,1620434697.898662,1620434697.898828
146,1620434697.899059,1620434697.899268
147,1620434697.899414,1620434697.899517
148,1620434697.899643,1620434697.899778
149,1620434697.899903,1620434697.900006
150,1620434697.900148,1620434697.900250
151,1620434697.900394,1620434697.900496
152,1620434697.900643,1620434697.900744
153,1620434697.900891,1620434697.900992
154,1620434697.901139,1620434697.901241
155,1620434697.901388,1620434697.901489
156,1620434697.901638,1620434697.901739
157,1620434697.901939,1620434697.902152
158,1620434697.902247,1620434697.902353
159,1620434697.902497,1620434697.902609
160,1620434697.902747,1620434697.902944
161,1620434697.903101,1620434697.903201
162,1620434697.903323,1620434697.903425
163,1620434697.903572,1620434697.903678
164,1620434697.903817,1620434697.903916
165,1620434697.904064,1620434697.904163
166,1620434697.904312,1620434697.904413
167,1620434697.904560,1620434697.904659
168,1620434697.904814,1620434697.904914
169,1620434697.905062,1620434697.905161
170,1620434697.905311,1620434697.905409
171,1620434697.905560,1620434697.905661
172,1620434697.905809,1620434697.905960
173,1620434697.906128,1620434697.906228
174,1620434697.906374,1620434697.906469
175,1620434697.906622,1620434697.906721
176,1620434697.907015,1620434697.907164
177,1620434697.907340,1620434697.907442
178,1620434697.907535,1620434697.907633
179,1620434697.907783,1620434697.907883
180,1620434697.908125,1620434697.908242
181,1620434697.908395,1620434697.908492
182,1620434697.908641,1620434697.908745
183,1620434697.908895,1620434697.908999
184,1620434697.909140,1620434697.909239
185,1620434697.909392,1620434697.909489
186,1620434697.909641,1620434697.909745
187,1620434697.909886,1620434697.909986
188,1620434697.910133,1620434697.910231
189,1620434697.910382,1620434697.910479
190,1620434697.910628,1620434697.910723
191,1620434697.910985,1620434697.911125
192,1620434697.911270,1620434697.911389
193,1620434697.911615,1620434697.911755
194,1620434697.911914,1620434697.912042
195,1620434697.912173,1620434697.912269
196,1620434697.912396,1620434697.912491
197,1620434697.912650,1620434697.912745
198,1620434697.912896,1620434697.912991
199,1620434697.913145,1620434697.913240
200,1620434697.913402,1620434697.913495
201,1620434697.913643,1620434697.913776
202,1620434697.913896,1620434697.913997
203,1620434697.914140,1620434697.914238
204,1620434697.914395,1620434697.914496
205,1620434697.914643,1620434697.914750
206,1620434697.914918,1620434697.915019
207,1620434697.915152,1620434697.915254
208,1620434697.915403,1620434697.915553
209,1620434697.915734,1620434697.915882
210,1620434697.916049,1620434697.916197
211,1620434697.916361,1620434697.916482
212,1620434697.916595,1620434697.916694
213,1620434697.916839,1620434697.916933
214,1620434697.917084,1620434697.917177
215,1620434697.917332,1620434697.917428
216,1620434697.917578,1620434697.917732
217,1620434697.917924,1620434697.918096
218,1620434697.918232,1620434697.918332
219,1620434697.918457,1620434697.918553
220,1620434697.918705,1620434697.918856
221,1620434697.919000,1620434697.919098
222,1620434697.919246,1620434697.919342
223,1620434697.919721,1620434697.919882
224,1620434697.919993,1620434697.920100
225,1620434697.920247,1620434697.920365
226,1620434697.920514,1620434697.920614
227,1620434697.920758,1620434697.920859
228,1620434697.921002,1620434697.921103
229,1620434697.921247,1620434697.921346
230,1620434697.921496,1620434697.921597
231,1620434697.921741,1620434697.921839
232,1620434697.921982,1620434697.922090
233,1620434697.922237,1620434697.922336
234,1620434697.922475,1620434697.922572
235,1620434697.922717,1620434697.922824
236,1620434697.922990,1620434697.923097
237,1620434697.923230,1620434697.923327
238,1620434697.923473,1620434697.923570
239,1620434697.923717,1620434697.923814
240,1620434697.923960,1620434697.924065
241,1620434697.924203,1620434697.924301
242,1620434697.924449,1620434697.924546
243,1620434697.924695,1620434697.924792
244,1620434697.924940,1620434697.925037
245,1620434697.925186,1620434697.925283
246,1620434697.925431,1620434697.925528
247,1620434697.925681,1620434697.925780
248,1620434697.925927,1620434697.926025
249,1620434697.926175,1620434697.926274
250,1620434697.926419,1620434697.926517
251,1620434697.926669,1620434697.926826
252,1620434697.927066,1620434697.927171
253,1620434697.927325,1620434697.927440
254,1620434697.927534,1620434697.927638
255,1620434697.927735,1620434697.927838
256,1620434697.927938,1620434697.928045
257,1620434697.928141,1620434697.928237
258,1620434697.928340,1620434697.928436
259,1620434697.928539,1620434697.928635
260,1620434697.928739,1620434697.928833
261,1620434697.928940,1620434697.929035
262,1620434697.929140,1620434697.929235
263,1620434697.929340,1620434697.929434
264,1620434697.929540,1620434697.929635
265,1620434697.929741,1620434697.929839
266,1620434697.930056,1620434697.930173
267,1620434697.930267,1620434697.930362
268,1620434697.930466,1620434697.930560
269,1620434697.930671,1620434697.930787
270,1620434697.930886,1620434697.930981
271,1620434697.931087,1620434697.931182
272,1620434697.931287,1620434697.931382
273,1620434697.931488,1620434697.931583
274,1620434697.931689,1620434697.931784
275,1620434697.931889,1620434697.931983
276,1620434697.932090,1620434697.932184
277,1620434697.932290,1620434697.932384
278,1620434697.932491,1620434697.932585
279,1620434697.932693,1620434697.932789
280,1620434697.932894,1620434697.932988
281,1620434697.933097,1620434697.933193
282,1620434697.933291,1620434697.933387
283,1620434697.933491,1620434697.933587
284,1620434697.933692,1620434697.933787
285,1620434697.933892,1620434697.933988
286,1620434697.934092,1620434697.934188
287,1620434697.934292,1620434697.934389
288,1620434697.934492,1620434697.934589
289,1620434697.934695,1620434697.934813
290,1620434697.934916,1620434697.935015
291,1620434697.935117,1620434697.935213
292,1620434697.935328,1620434697.935458
293,1620434697.935561,1620434697.935655
294,1620434697.935762,1620434697.935856
295,1620434697.935963,1620434697.936056
296,1620434697.936162,1620434697.936255
297,1620434697.936362,1620434697.936455
298,1620434697.936581,1620434697.936675
299,1620434697.936803,1620434697.936937
300,1620434697.937058,1620434697.937168
301,1620434697.937261,1620434697.937360
302,1620434697.937473,1620434697.937571
303,1620434697.937689,1620434697.937786
304,1620434697.937916,1620434697.938074
305,1620434697.938162,1620434697.938259
306,1620434697.938378,1620434697.938475
307,1620434697.938596,1620434697.938693
308,1620434697.938914,1620434697.939064
309,1620434697.939957,1620434697.940117
310,1620434697.940207,1620434697.940305
311,1620434697.940419,1620434697.940534
312,1620434697.940646,1620434697.940744
313,1620434697.940865,1620434697.940964
314,1620434697.941085,1620434697.941182
315,1620434697.941303,1620434697.941402
316,1620434697.941537,1620434697.941636
317,1620434697.941752,1620434697.941851
318,1620434697.941973,1620434697.942069
319,1620434697.942186,1620434697.942281
320,1620434697.942415,1620434697.942512
321,1620434697.942628,1620434697.942723
322,1620434697.942859,1620434697.942955
323,1620434697.943189,1620434697.943331
324,1620434697.943485,1620434697.943612
325,1620434697.943735,1620434697.943837
326,1620434697.943934,1620434697.944031
327,1620434697.944157,1620434697.944259
328,1620434697.944377,1620434697.944475
329,1620434697.944595,1620434697.944692
330,1620434697.944813,1620434697.944911
331,1620434697.945036,1620434697.945134
332,1620434697.945253,1620434697.945351
333,1620434697.945469,1620434697.945565
334,1620434697.945684,1620434697.945781
335,1620434697.945972,1620434697.946151
336,1620434697.946236,1620434697.946331
337,1620434697.946433,1620434697.946531
338,1620434697.946649,1620434697.946762
339,1620434697.946896,1620434697.947043
340,1620434697.947252,1620434697.947403
341,1620434697.947538,1620434697.947686
342,1620434697.947821,1620434697.947969
343,1620434697.948053,1620434697.948149
344,1620434697.948248,1620434697.948345
345,1620434697.948463,1620434697.948560
346,1620434697.948680,1620434697.948777
347,1620434697.948898,1620434697.948995
348,1620434697.949115,1620434697.949213
349,1620434697.949331,1620434697.949428
350,1620434697.949548,1620434697.949644
351,1620434697.949827,1620434697.949924
352,1620434697.950089,1620434697.950194
353,1620434697.950310,1620434697.950405
354,1620434697.950524,1620434697.950619
355,1620434697.950742,1620434697.950846
356,1620434697.950966,1620434697.951073
357,1620434697.951190,1620434697.951285
358,1620434697.951405,1620434697.951500
359,1620434697.951622,1620434697.951716
360,1620434697.951835,1620434697.951935
361,1620434697.952050,1620434697.952145
362,1620434697.952265,1620434697.952360
363,1620434697.952479,1620434697.952574
364,1620434697.952694,1620434697.952788
365,1620434697.952920,1620434697.953028
366,1620434697.953119,1620434697.953222
367,1620434697.953334,1620434697.953453
368,1620434697.953549,1620434697.953658
369,1620434697.953777,1620434697.953874
370,1620434697.953990,1620434697.954085
371,1620434697.954206,1620434697.954299
372,1620434697.954419,1620434697.954513
373,1620434697.954637,1620434697.954730
374,1620434697.954895,1620434697.954989
375,1620434697.955115,1620434697.955210
376,1620434697.955333,1620434697.955428
377,1620434697.955552,1620434697.955645
378,1620434697.955766,1620434697.955912
379,1620434697.956054,1620434697.956155
380,1620434697.956276,1620434697.956379
381,1620434697.956490,1620434697.956591
382,1620434697.956708,1620434697.956809
383,1620434697.956927,1620434697.957025
384,1620434697.957145,1620434697.957238
385,1620434697.957364,1620434697.957458
386,1620434697.957581,1620434697.957674
387,1620434697.957798,1620434697.957961
388,1620434697.958093,1620434697.958189
389,1620434697.958324,1620434697.958417
390,1620434697.958536,1620434697.958629
391,1620434697.958760,1620434697.958954
392,1620434697.959065,1620434697.959231
393,1620434697.959352,1620434697.959447
394,1620434697.959567,1620434697.959659
395,1620434697.959862,1620434697.959956
396,1620434697.960084,1620434697.960177
397,1620434697.960304,1620434697.960396
398,1620434697.960523,1620434697.960615
399,1620434697.960746,1620434697.960836
400,1620434697.960958,1620434697.961050
401,1620434697.961174,1620434697.961264
402,1620434697.961388,1620434697.961477
403,1620434697.961603,1620434697.961697
404,1620434697.961820,1620434697.961945
405,1620434697.962108,1620434697.962252
406,1620434697.962357,1620434697.962446
407,1620434697.962572,1620434697.962661
408,1620434697.962855,1620434697.962953
409,1620434697.963122,1620434697.963340
410,1620434697.963490,1620434697.963718
411,1620434697.963732,1620434697.963859
412,1620434697.964037,1620434697.964165
413,1620434697.964305,1620434697.964396
414,1620434697.964508,1620434697.964596
415,1620434697.964723,1620434697.964812
416,1620434697.964939,1620434697.965030
417,1620434697.965156,1620434697.965250
418,1620434697.965372,1620434697.965460
419,1620434697.965589,1620434697.965677
420,1620434697.965806,1620434697.966024
421,1620434697.966134,1620434697.966266
422,1620434697.966387,1620434697.966499
423,1620434697.966643,1620434697.966752
424,1620434697.966834,1620434697.966937
425,1620434697.967054,1620434697.967168
426,1620434697.967263,1620434697.967359
427,1620434697.967477,1620434697.967574
428,1620434697.967690,1620434697.967785
429,1620434697.967904,1620434697.967998
430,1620434697.968121,1620434697.968214
431,1620434697.968337,1620434697.968439
432,1620434697.968550,1620434697.968648
433,1620434697.968761,1620434697.968858
434,1620434697.968980,1620434697.969077
435,1620434697.969197,1620434697.969292
436,1620434697.969410,1620434697.969516
437,1620434697.969655,1620434697.969760
438,1620434697.969951,1620434697.970054
439,1620434697.970176,1620434697.970283
440,1620434697.970394,1620434697.970496
441,1620434697.970617,1620434697.970723
442,1620434697.970850,1620434697.970956
443,1620434697.971065,1620434697.971172
444,1620434697.971341,1620434697.971440
445,1620434697.971540,1620434697.971663
446,1620434697.971777,1620434697.971877
447,1620434697.971997,1620434697.972096
448,1620434697.972223,1620434697.972322
449,1620434697.972444,1620434697.972542
450,1620434697.972666,1620434697.972764
451,1620434697.972888,1620434697.972988
452,1620434697.973109,1620434697.973207
453,1620434697.973329,1620434697.973427
454,1620434697.973552,1620434697.973650
455,1620434697.973773,1620434697.973873
456,1620434697.973995,1620434697.974097
457,1620434697.974216,1620434697.974318
458,1620434697.974439,1620434697.974540
459,1620434697.974662,1620434697.974794
460,1620434697.974925,1620434697.975028
461,1620434697.975146,1620434697.975247
462,1620434697.975367,1620434697.975468
463,1620434697.975587,1620434697.975683
464,1620434697.975811,1620434697.975909
465,1620434697.976030,1620434697.976131
466,1620434697.976250,1620434697.976351
467,1620434697.976473,1620434697.976572
468,1620434697.976695,1620434697.976792
469,1620434697.976915,1620434697.977016
470,1620434697.977136,1620434697.977234
471,1620434697.977359,1620434697.977456
472,1620434697.977600,1620434697.977695
473,1620434697.977816,1620434697.977913
474,1620434697.978035,1620434697.978133
475,1620434697.978249,1620434697.978348
476,1620434697.978464,1620434697.978563
477,1620434697.978682,1620434697.978788
478,1620434697.978922,1620434697.979022
479,1620434697.979134,1620434697.979232
480,1620434697.979357,1620434697.979453
481,1620434697.979672,1620434697.979767
482,1620434697.979897,1620434697.979995
483,1620434697.980134,1620434697.980232
484,1620434697.980355,1620434697.980453
485,1620434697.980577,1620434697.980675
486,1620434697.980800,1620434697.980894
487,1620434697.981026,1620434697.981124
488,1620434697.981251,1620434697.981346
489,1620434697.981473,1620434697.981568
490,1620434697.981694,1620434697.981789
491,1620434697.981920,1620434697.982018
492,1620434697.982142,1620434697.982241
493,1620434697.982362,1620434697.982462
494,1620434697.982583,1620434697.982677
495,1620434697.982814,1620434697.982912
496,1620434697.983056,1620434697.983179
497,1620434697.983295,1620434697.983402
498,1620434697.983519,1620434697.983629
499,1620434697.983753,1620434697.983862
500,1620434697.983988,1620434697.984095
501,1620434697.984221,1620434697.984328
502,1620434697.984453,1620434697.984559
503,1620434697.984686,1620434697.984796
504,1620434697.984918,1620434697.985021
505,1620434697.985152,1620434697.985254
506,1620434697.985382,1620434697.985485
507,1620434697.985614,1620434697.985718
508,1620434697.985846,1620434697.985952
509,1620434697.986077,1620434697.986194
510,1620434697.986339,1620434697.986451
511,1620434697.986569,1620434697.986685
512,1620434697.986829,1620434697.986947
513,1620434697.987057,1620434697.987169
514,1620434697.987301,1620434697.987411
515,1620434697.987533,1620434697.987644
516,1620434697.987766,1620434697.987875
517,1620434697.988003,1620434697.988113
518,1620434697.988236,1620434697.988343
519,1620434697.988470,1620434697.988576
520,1620434697.988707,1620434697.988814
521,1620434697.988947,1620434697.989056
522,1620434697.989181,1620434697.989291
523,1620434697.989415,1620434697.989521
524,1620434697.989738,1620434697.989844
525,1620434697.989967,1620434697.990079
526,1620434697.990201,1620434697.990311
527,1620434697.990434,1620434697.990544
528,1620434697.990667,1620434697.990794
529,1620434697.990912,1620434697.991022
530,1620434697.991213,1620434697.991331
531,1620434697.991430,1620434697.991542
532,1620434697.991657,1620434697.991767
533,1620434697.992027,1620434697.992146
534,1620434697.992204,1620434697.992315
535,1620434697.992433,1620434697.992542
536,1620434697.992665,1620434697.992775
537,1620434697.992950,1620434697.993071
538,1620434697.993242,1620434697.993368
539,1620434697.993566,1620434697.993706
540,1620434697.993795,1620434697.993904
541,1620434697.994008,1620434697.994119
542,1620434697.994240,1620434697.994349
543,1620434697.994515,1620434697.994635
544,1620434697.994857,1620434697.994984
545,1620434697.995170,1620434697.995295
546,1620434697.995477,1620434697.995591
547,1620434697.995669,1620434697.995777
548,1620434697.995906,1620434697.996015
549,1620434697.996139,1620434697.996260
550,1620434697.996473,1620434697.996595
551,1620434697.996776,1620434697.996885
552,1620434697.996973,1620434697.997078
553,1620434697.997204,1620434697.997309
554,1620434697.997438,1620434697.997544
555,1620434697.997690,1620434697.997792
556,1620434697.997917,1620434697.998025
557,1620434697.998144,1620434697.998251
558,1620434697.998443,1620434697.998567
559,1620434697.998695,1620434697.998824
560,1620434697.998970,1620434697.999077
561,1620434697.999189,1620434697.999299
562,1620434697.999511,1620434697.999625
563,1620434697.999756,1620434697.999882
564,1620434698.000084,1620434698.000235
565,1620434698.000376,1620434698.000500
566,1620434698.000677,1620434698.000801
567,1620434698.001063,1620434698.001175
568,1620434698.001273,1620434698.001382
569,1620434698.001559,1620434698.001682
570,1620434698.001882,1620434698.002005
571,1620434698.002178,1620434698.002303
572,1620434698.002427,1620434698.002532
573,1620434698.002642,1620434698.002783
574,1620434698.002941,1620434698.003058
575,1620434698.003239,1620434698.003470
576,1620434698.003580,1620434698.003760
577,1620434698.003838,1620434698.003941
578,1620434698.004074,1620434698.004210
579,1620434698.004390,1620434698.004526
580,1620434698.004653,1620434698.004792
581,1620434698.004970,1620434698.005112
582,1620434698.005204,1620434698.005340
583,1620434698.005533,1620434698.005673
584,1620434698.005766,1620434698.005901
585,1620434698.006081,1620434698.006219
586,1620434698.006323,1620434698.006455
587,1620434698.006632,1620434698.006773
588,1620434698.006986,1620434698.007132
589,1620434698.007237,1620434698.007374
590,1620434698.007557,1620434698.007696
591,1620434698.007793,1620434698.007928
592,1620434698.008096,1620434698.008197
593,1620434698.008301,1620434698.008401
594,1620434698.008528,1620434698.008628
595,1620434698.008758,1620434698.008858
596,1620434698.008983,1620434698.009084
597,1620434698.009212,1620434698.009313
598,1620434698.009440,1620434698.009560
599,1620434698.009696,1620434698.009798
600,1620434698.009931,1620434698.010035
601,1620434698.010166,1620434698.010269
